40920.0	8.326976	0.953952	largeDoses
14488.0	7.153469	1.673904	smallDoses
35948.0	6.830792	1.213192	largeDoses
42666.0	13.276369	0.54388	largeDoses
35483.0	12.273169	1.508053	largeDoses
5569.0	4.875435	0.728658	smallDoses
15669.0	0.0	1.250185	smallDoses
28488.0	10.528555	1.304844	largeDoses
6487.0	3.540265	0.822483	smallDoses
22620.0	5.297865	0.638306	smallDoses
28782.0	6.593803	0.187108	largeDoses
19739.0	2.81676	1.686209	smallDoses
36788.0	12.458258	0.649617	largeDoses
5741.0	0.0	1.656418	smallDoses
28567.0	9.968648	0.731232	largeDoses
6808.0	1.364838	0.640103	smallDoses
36661.0	11.865402	0.88281	largeDoses
15360.0	8.545204	1.340429	largeDoses
10743.0	9.665618	0.778626	smallDoses
5914.0	2.216246	0.587095	smallDoses
14851.0	14.305636	0.632317	largeDoses
33553.0	12.591889	0.686581	largeDoses
17934.0	0.0	0.147573	smallDoses
27738.0	8.533823	0.205324	largeDoses
29290.0	9.829528	0.23862	largeDoses
42330.0	11.492186	0.263499	largeDoses
5477.0	4.276823	1.174874	smallDoses
14254.0	5.946014	1.614244	smallDoses
41539.0	10.393591	1.663724	largeDoses
7917.0	3.007577	0.297302	smallDoses
21331.0	1.031938	0.486174	smallDoses
8338.0	4.751212	0.064693	smallDoses
5176.0	3.692269	1.655113	smallDoses
18983.0	10.448091	0.267652	largeDoses
13438.0	1.604501	0.069064	smallDoses
12285.0	3.795146	0.696694	smallDoses
7826.0	2.531885	1.659173	smallDoses
5565.0	9.73334	0.977746	smallDoses
10346.0	6.093067	1.413798	smallDoses
1823.0	7.71296	1.054927	smallDoses
9744.0	11.470364	0.760461	largeDoses
16857.0	2.886529	0.934416	smallDoses
39336.0	10.054373	1.138351	largeDoses
2463.0	2.335785	1.366145	smallDoses
27353.0	11.375155	1.528626	largeDoses
16191.0	0.0	0.605619	smallDoses
12258.0	4.126787	0.357501	smallDoses
25607.0	8.680527	0.086955	largeDoses
46426.0	7.292202	0.548607	largeDoses
32688.0	8.745137	0.857348	largeDoses
8554.0	2.507302	0.869177	smallDoses
28861.0	11.415476	1.505466	largeDoses
32193.0	10.339507	0.583646	largeDoses
2355.0	6.539397	0.462065	smallDoses
0.0	2.209159	0.723567	smallDoses
41732.0	9.505944	0.005273	largeDoses
11429.0	8.652725	1.348934	largeDoses
5459.0	7.871839	0.717662	smallDoses
40279.0	9.015635	1.658555	largeDoses
21540.0	9.215351	0.806762	largeDoses
17694.0	6.375007	0.033678	smallDoses
42403.0	11.293017	0.207976	largeDoses
9171.0	4.71196	0.194167	smallDoses
28122.0	8.768099	1.108041	largeDoses
34095.0	11.502519	0.545097	largeDoses
1774.0	4.682812	0.578112	smallDoses
40131.0	12.446578	0.300754	largeDoses
13994.0	12.908384	1.657722	largeDoses
11210.0	3.929456	0.025466	smallDoses
6122.0	9.751503	1.18205	largeDoses
15341.0	3.043767	0.888168	smallDoses
28454.0	11.695276	0.679015	largeDoses
9217.0	5.613163	0.933632	smallDoses
16871.0	6.799831	1.221171	smallDoses
39776.0	8.752758	0.484418	largeDoses
5901.0	1.123033	1.180352	smallDoses
40987.0	10.833248	1.585426	largeDoses
7479.0	3.051618	0.026781	smallDoses
38768.0	5.308409	0.030683	largeDoses
4933.0	1.841792	0.028099	smallDoses
26501.0	11.573696	1.061347	largeDoses
37433.0	8.038764	1.08391	largeDoses
23503.0	10.734007	0.103715	largeDoses
27742.0	9.00585	0.548737	largeDoses
11303.0	0.0	0.539131	smallDoses
0.0	5.75714	1.062373	smallDoses
32729.0	9.164656	1.624565	largeDoses
42414.0	14.075597	0.695934	largeDoses
20210.0	10.10755	1.308398	largeDoses
33225.0	7.960293	1.21976	largeDoses
18475.0	12.664194	0.595653	largeDoses
26547.0	6.024471	0.486215	largeDoses
44404.0	7.226764	1.255329	largeDoses
16674.0	4.183997	1.27529	smallDoses
8123.0	11.850211	1.096981	largeDoses
42747.0	11.661797	1.167935	largeDoses
10933.0	0.0	0.107475	smallDoses
18121.0	7.937657	0.904799	largeDoses
11272.0	3.365027	1.014085	smallDoses
16297.0	0.0	0.367491	smallDoses
28168.0	13.860672	1.29327	largeDoses
40963.0	10.306714	1.211594	largeDoses
31685.0	7.228002	0.67067	largeDoses
17595.0	0.366328	0.163652	smallDoses
1862.0	3.299444	0.575152	smallDoses
51213.0	7.842646	1.060636	largeDoses
6487.0	4.750964	0.55824	smallDoses
4805.0	11.438702	1.556334	largeDoses
30302.0	8.243063	1.122768	largeDoses
17591.0	7.875477	0.227085	smallDoses
37217.0	7.750103	0.869094	largeDoses
14738.0	3.39603	0.633977	smallDoses
19896.0	11.916091	0.025294	largeDoses
14673.0	0.460758	0.689586	smallDoses
32011.0	13.087566	0.476002	largeDoses
27698.0	10.905159	0.619091	largeDoses
11443.0	1.311441	1.169887	smallDoses
56117.0	10.64717	0.980141	largeDoses
26627.0	8.503025	0.830861	largeDoses
16525.0	0.43688	1.395314	smallDoses
22160.0	12.112492	0.35968	largeDoses
6030.0	1.264968	1.141582	smallDoses
6468.0	6.067568	1.327047	smallDoses
22945.0	8.010964	1.681648	largeDoses
18520.0	3.791084	0.304072	smallDoses
34914.0	11.773195	1.262621	largeDoses
6121.0	8.339588	1.443357	smallDoses
35073.0	9.288374	0.767318	largeDoses
16801.0	8.585227	1.455708	largeDoses
9533.0	1.271946	0.796506	smallDoses
16721.0	0.0	0.242778	smallDoses
5832.0	0.0	0.089749	smallDoses
44591.0	11.521298	0.30086	largeDoses
10143.0	1.139447	0.415373	smallDoses
21609.0	5.69909	1.391892	smallDoses
15640.0	0.0	1.22838	smallDoses
8847.0	3.168365	0.053993	smallDoses
50939.0	10.42861	1.126257	largeDoses
32901.0	10.441348	0.975283	largeDoses
42850.0	12.478764	1.628726	largeDoses
13499.0	5.856902	0.363883	smallDoses
19780.0	1.376085	1.178359	smallDoses
54462.0	11.835521	0.693301	largeDoses
20085.0	12.423687	1.424264	largeDoses
42291.0	12.161273	0.071131	largeDoses
47550.0	8.14836	1.649194	largeDoses
11938.0	1.531067	1.549756	smallDoses
11872.0	2.468841	0.14506	smallDoses
48463.0	11.054212	0.141508	largeDoses
15987.0	2.03708	0.715243	smallDoses
32967.0	10.249135	0.192735	largeDoses
42795.0	9.424574	0.013725	largeDoses
14459.0	4.458902	0.268444	smallDoses
19973.0	0.0	0.575976	smallDoses
5494.0	9.686082	1.029808	largeDoses
25621.0	13.181148	0.273014	largeDoses
7327.0	4.248986	1.430249	smallDoses
8998.0	4.156252	0.097109	smallDoses
